circuit,vector_seed,vectors,budget,method,method_value,static_value,oracle_value,row_ideal_ratio_raw,loss
hyp,7089,128,0.05,selector_family_diagnostics:forward_mass_pr,771899.0,764617.0,1316997.0,0.586105359389581,False
hyp,7089,128,0.1,selector_family_diagnostics:forward_mass_pr,1286540.0,1083944.0,2574553.0,0.4997139309231544,False
hyp,7089,128,0.2,selector_family_diagnostics:forward_mass_pr,2649751.0,1536353.0,4877593.0,0.5432497135369844,False
hyp,7089,128,0.05,selector_family_diagnostics:sink_reach_near_pr,371764.0,764617.0,1316997.0,0.2822815845442321,True
hyp,7089,128,0.1,selector_family_diagnostics:sink_reach_near_pr,840754.0,1083944.0,2574553.0,0.3265630965841449,True
hyp,7089,128,0.2,selector_family_diagnostics:sink_reach_near_pr,1989021.0,1536353.0,4877593.0,0.4077874066163372,False
hyp,7089,128,0.05,selector_family_diagnostics:pdom_dist,327342.0,764617.0,1316997.0,0.2485518190246447,True
hyp,7089,128,0.1,selector_family_diagnostics:pdom_dist,755062.0,1083944.0,2574553.0,0.29327887209935083,True
hyp,7089,128,0.2,selector_family_diagnostics:pdom_dist,1607720.0,1536353.0,4877593.0,0.32961339742778867,False
hyp,7089,128,0.05,selector_family_diagnostics:mass_balance,584504.0,764617.0,1316997.0,0.44381574141778607,True
hyp,7089,128,0.1,selector_family_diagnostics:mass_balance,1204857.0,1083944.0,2574553.0,0.4679868699537357,False
hyp,7089,128,0.2,selector_family_diagnostics:mass_balance,2172046.0,1536353.0,4877593.0,0.4453110376368016,False
hyp,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,419832.0,764617.0,1316997.0,0.3187797694299987,True
hyp,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,900974.0,1083944.0,2574553.0,0.34995356475473605,True
hyp,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,2070254.0,1536353.0,4877593.0,0.42444172771282884,False
hyp,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,419832.0,764617.0,1316997.0,0.3187797694299987,True
hyp,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,900974.0,1083944.0,2574553.0,0.34995356475473605,True
hyp,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,2070254.0,1536353.0,4877593.0,0.42444172771282884,False
hyp,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,327093.0,764617.0,1316997.0,0.24836275253474382,True
hyp,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,763709.0,1083944.0,2574553.0,0.29663751338581884,True
hyp,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,1857843.0,1536353.0,4877593.0,0.3808934037751817,False
hyp,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,327093.0,764617.0,1316997.0,0.24836275253474382,True
hyp,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,763709.0,1083944.0,2574553.0,0.29663751338581884,True
hyp,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,1857843.0,1536353.0,4877593.0,0.3808934037751817,False
hyp,7089,128,0.05,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,694151.0,764617.0,1316997.0,0.5270710563501664,True
hyp,7089,128,0.1,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,1372215.0,1083944.0,2574553.0,0.5329915523199561,False
hyp,7089,128,0.2,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,2394106.0,1536353.0,4877593.0,0.49083759141035344,False
hyp,7089,128,0.05,selector_family_diagnostics:role_depth_biindex_dist,314156.0,764617.0,1316997.0,0.23853964739479286,True
hyp,7089,128,0.1,selector_family_diagnostics:role_depth_biindex_dist,701747.0,1083944.0,2574553.0,0.2725704229044809,True
hyp,7089,128,0.2,selector_family_diagnostics:role_depth_biindex_dist,1746365.0,1536353.0,4877593.0,0.35803827830653356,False
i2c,7089,128,0.05,selector_family_diagnostics:static_proximity,8704.0,8704.0,8704.0,1.0,False
i2c,7089,128,0.1,selector_family_diagnostics:static_proximity,17408.0,17408.0,17408.0,1.0,False
i2c,7089,128,0.2,selector_family_diagnostics:static_proximity,27645.0,27645.0,28648.0,0.9649888299357722,False
i2c,7089,128,0.05,selector_family_diagnostics:dist_avg_inv,8704.0,8704.0,8704.0,1.0,False
i2c,7089,128,0.1,selector_family_diagnostics:dist_avg_inv,17408.0,17408.0,17408.0,1.0,False
i2c,7089,128,0.2,selector_family_diagnostics:dist_avg_inv,27645.0,27645.0,28648.0,0.9649888299357722,False
i2c,7089,128,0.05,selector_family_diagnostics:pagerank,4787.0,8704.0,8704.0,0.5499770220588235,True
i2c,7089,128,0.1,selector_family_diagnostics:pagerank,6687.0,17408.0,17408.0,0.3841337316176471,True
i2c,7089,128,0.2,selector_family_diagnostics:pagerank,13929.0,27645.0,28648.0,0.4862119519687238,True
i2c,7089,128,0.05,selector_family_diagnostics:betweenness,1374.0,8704.0,8704.0,0.15785845588235295,True
i2c,7089,128,0.1,selector_family_diagnostics:betweenness,2266.0,17408.0,17408.0,0.13017003676470587,True
i2c,7089,128,0.2,selector_family_diagnostics:betweenness,5242.0,27645.0,28648.0,0.18297961463278414,True
i2c,7089,128,0.05,selector_family_diagnostics:eigen,3421.0,8704.0,8704.0,0.39303768382352944,True
i2c,7089,128,0.1,selector_family_diagnostics:eigen,6469.0,17408.0,17408.0,0.37161075367647056,True
i2c,7089,128,0.2,selector_family_diagnostics:eigen,21182.0,27645.0,28648.0,0.7393884389835241,True
i2c,7089,128,0.05,selector_family_diagnostics:out_deg,1672.0,8704.0,8704.0,0.19209558823529413,True
i2c,7089,128,0.1,selector_family_diagnostics:out_deg,2176.0,17408.0,17408.0,0.125,True
i2c,7089,128,0.2,selector_family_diagnostics:out_deg,5997.0,27645.0,28648.0,0.2093339849204133,True
i2c,7089,128,0.05,selector_family_diagnostics:inv_depth,8704.0,8704.0,8704.0,1.0,False
i2c,7089,128,0.1,selector_family_diagnostics:inv_depth,17408.0,17408.0,17408.0,1.0,False
i2c,7089,128,0.2,selector_family_diagnostics:inv_depth,27645.0,27645.0,28648.0,0.9649888299357722,False
i2c,7089,128,0.05,selector_family_diagnostics:cache_struct,3349.0,8704.0,8704.0,0.384765625,True
i2c,7089,128,0.1,selector_family_diagnostics:cache_struct,5473.0,17408.0,17408.0,0.3143956801470588,True
i2c,7089,128,0.2,selector_family_diagnostics:cache_struct,11874.0,27645.0,28648.0,0.4144791957553756,True
i2c,7089,128,0.05,selector_family_diagnostics:gnn_rank,3580.0,8704.0,8704.0,0.41130514705882354,True
i2c,7089,128,0.1,selector_family_diagnostics:gnn_rank,7673.0,17408.0,17408.0,0.4407743566176471,True
i2c,7089,128,0.2,selector_family_diagnostics:gnn_rank,16303.0,27645.0,28648.0,0.5690798659592292,True
i2c,7089,128,0.05,selector_family_diagnostics:final_score,8704.0,8704.0,8704.0,1.0,False
i2c,7089,128,0.1,selector_family_diagnostics:final_score,17408.0,17408.0,17408.0,1.0,False
i2c,7089,128,0.2,selector_family_diagnostics:final_score,27352.0,27645.0,28648.0,0.9547612398771292,True
i2c,7089,128,0.05,selector_family_diagnostics:final_rank,8704.0,8704.0,8704.0,1.0,False
i2c,7089,128,0.1,selector_family_diagnostics:final_rank,17408.0,17408.0,17408.0,1.0,False
i2c,7089,128,0.2,selector_family_diagnostics:final_rank,27352.0,27645.0,28648.0,0.9547612398771292,True
i2c,7089,128,0.05,selector_family_diagnostics:index_mid,2029.0,8704.0,8704.0,0.23311121323529413,True
i2c,7089,128,0.1,selector_family_diagnostics:index_mid,4575.0,17408.0,17408.0,0.26281020220588236,True
i2c,7089,128,0.2,selector_family_diagnostics:index_mid,8955.0,27645.0,28648.0,0.3125872661267802,True
i2c,7089,128,0.05,selector_family_diagnostics:idx_mid_cache,1705.0,8704.0,8704.0,0.19588694852941177,True
i2c,7089,128,0.1,selector_family_diagnostics:idx_mid_cache,4317.0,17408.0,17408.0,0.24798943014705882,True
i2c,7089,128,0.2,selector_family_diagnostics:idx_mid_cache,10235.0,27645.0,28648.0,0.3572675230382575,True
i2c,7089,128,0.05,selector_family_diagnostics:dist_pr,8704.0,8704.0,8704.0,1.0,False
i2c,7089,128,0.1,selector_family_diagnostics:dist_pr,17408.0,17408.0,17408.0,1.0,False
i2c,7089,128,0.2,selector_family_diagnostics:dist_pr,26224.0,27645.0,28648.0,0.9153867634738899,True
i2c,7089,128,0.05,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,4488.0,8704.0,8704.0,0.515625,True
i2c,7089,128,0.1,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,6753.0,17408.0,17408.0,0.3879250919117647,True
i2c,7089,128,0.2,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,15219.0,27645.0,28648.0,0.531241273387322,True
i2c,7089,128,0.05,selector_family_diagnostics:union_dist_pr_topo_edge_pr,5103.0,8704.0,8704.0,0.5862821691176471,True
i2c,7089,128,0.1,selector_family_diagnostics:union_dist_pr_topo_edge_pr,8378.0,17408.0,17408.0,0.48127297794117646,True
i2c,7089,128,0.2,selector_family_diagnostics:union_dist_pr_topo_edge_pr,19027.0,27645.0,28648.0,0.6641650376989667,True
i2c,7089,128,0.05,selector_family_diagnostics:wl1_role_index_edge_dist,8704.0,8704.0,8704.0,1.0,False
i2c,7089,128,0.1,selector_family_diagnostics:wl1_role_index_edge_dist,17408.0,17408.0,17408.0,1.0,False
i2c,7089,128,0.2,selector_family_diagnostics:wl1_role_index_edge_dist,27645.0,27645.0,28648.0,0.9649888299357722,False
i2c,7089,128,0.05,selector_family_diagnostics:wl3_common_dist,8704.0,8704.0,8704.0,1.0,False
i2c,7089,128,0.1,selector_family_diagnostics:wl3_common_dist,17143.0,17408.0,17408.0,0.9847771139705882,True
i2c,7089,128,0.2,selector_family_diagnostics:wl3_common_dist,25237.0,27645.0,28648.0,0.8809340966210556,True
i2c,7089,128,0.05,selector_family_diagnostics:wl3_role_depth_gnn,320.0,8704.0,8704.0,0.03676470588235294,True
i2c,7089,128,0.1,selector_family_diagnostics:wl3_role_depth_gnn,777.0,17408.0,17408.0,0.044634650735294115,True
i2c,7089,128,0.2,selector_family_diagnostics:wl3_role_depth_gnn,2101.0,27645.0,28648.0,0.07333845294610444,True
i2c,7089,128,0.05,selector_family_diagnostics:forward_mass_pr,4152.0,8704.0,8704.0,0.47702205882352944,True
i2c,7089,128,0.1,selector_family_diagnostics:forward_mass_pr,6324.0,17408.0,17408.0,0.36328125,True
i2c,7089,128,0.2,selector_family_diagnostics:forward_mass_pr,13515.0,27645.0,28648.0,0.4717606813739179,True
i2c,7089,128,0.05,selector_family_diagnostics:sink_reach_near_pr,8704.0,8704.0,8704.0,1.0,False
i2c,7089,128,0.1,selector_family_diagnostics:sink_reach_near_pr,16072.0,17408.0,17408.0,0.9232536764705882,True
i2c,7089,128,0.2,selector_family_diagnostics:sink_reach_near_pr,24466.0,27645.0,28648.0,0.854021223122033,True
i2c,7089,128,0.05,selector_family_diagnostics:pdom_dist,8704.0,8704.0,8704.0,1.0,False
i2c,7089,128,0.1,selector_family_diagnostics:pdom_dist,17408.0,17408.0,17408.0,1.0,False
i2c,7089,128,0.2,selector_family_diagnostics:pdom_dist,27645.0,27645.0,28648.0,0.9649888299357722,False
i2c,7089,128,0.05,selector_family_diagnostics:mass_balance,1196.0,8704.0,8704.0,0.13740808823529413,True
i2c,7089,128,0.1,selector_family_diagnostics:mass_balance,2114.0,17408.0,17408.0,0.12143841911764706,True
i2c,7089,128,0.2,selector_family_diagnostics:mass_balance,2885.0,27645.0,28648.0,0.10070511030438425,True
i2c,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,3040.0,8704.0,8704.0,0.3492647058823529,True
i2c,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,5616.0,17408.0,17408.0,0.3226102941176471,True
i2c,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,10034.0,27645.0,28648.0,0.3502513264451271,True
i2c,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,3040.0,8704.0,8704.0,0.3492647058823529,True
i2c,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,5616.0,17408.0,17408.0,0.3226102941176471,True
i2c,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,10034.0,27645.0,28648.0,0.3502513264451271,True
i2c,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,3644.0,8704.0,8704.0,0.4186580882352941,True
i2c,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,6776.0,17408.0,17408.0,0.38924632352941174,True
i2c,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,11677.0,27645.0,28648.0,0.40760262496509353,True
i2c,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,3644.0,8704.0,8704.0,0.4186580882352941,True
i2c,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,6776.0,17408.0,17408.0,0.38924632352941174,True
i2c,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,11677.0,27645.0,28648.0,0.40760262496509353,True
i2c,7089,128,0.05,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,2324.0,8704.0,8704.0,0.26700367647058826,True
i2c,7089,128,0.1,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,4828.0,17408.0,17408.0,0.27734375,True
i2c,7089,128,0.2,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,9022.0,27645.0,28648.0,0.31492599832449036,True
i2c,7089,128,0.05,selector_family_diagnostics:role_depth_biindex_dist,3776.0,8704.0,8704.0,0.4338235294117647,True
i2c,7089,128,0.1,selector_family_diagnostics:role_depth_biindex_dist,7387.0,17408.0,17408.0,0.42434512867647056,True
i2c,7089,128,0.2,selector_family_diagnostics:role_depth_biindex_dist,12309.0,27645.0,28648.0,0.42966350181513546,True
int2float,7089,128,0.05,selector_family_diagnostics:static_proximity,535.0,535.0,591.0,0.9052453468697124,False
int2float,7089,128,0.1,selector_family_diagnostics:static_proximity,869.0,869.0,938.0,0.9264392324093816,False
int2float,7089,128,0.2,selector_family_diagnostics:static_proximity,1151.0,1151.0,1324.0,0.8693353474320241,False
int2float,7089,128,0.05,selector_family_diagnostics:dist_avg_inv,535.0,535.0,591.0,0.9052453468697124,False
int2float,7089,128,0.1,selector_family_diagnostics:dist_avg_inv,869.0,869.0,938.0,0.9264392324093816,False
int2float,7089,128,0.2,selector_family_diagnostics:dist_avg_inv,1202.0,1151.0,1324.0,0.9078549848942599,False
int2float,7089,128,0.05,selector_family_diagnostics:pagerank,309.0,535.0,591.0,0.5228426395939086,True
int2float,7089,128,0.1,selector_family_diagnostics:pagerank,450.0,869.0,938.0,0.47974413646055436,True
int2float,7089,128,0.2,selector_family_diagnostics:pagerank,814.0,1151.0,1324.0,0.6148036253776435,True
int2float,7089,128,0.05,selector_family_diagnostics:betweenness,165.0,535.0,591.0,0.27918781725888325,True
int2float,7089,128,0.1,selector_family_diagnostics:betweenness,259.0,869.0,938.0,0.27611940298507465,True
int2float,7089,128,0.2,selector_family_diagnostics:betweenness,530.0,1151.0,1324.0,0.4003021148036254,True
int2float,7089,128,0.05,selector_family_diagnostics:eigen,48.0,535.0,591.0,0.08121827411167512,True
int2float,7089,128,0.1,selector_family_diagnostics:eigen,72.0,869.0,938.0,0.0767590618336887,True
int2float,7089,128,0.2,selector_family_diagnostics:eigen,151.0,1151.0,1324.0,0.11404833836858005,True
int2float,7089,128,0.05,selector_family_diagnostics:out_deg,72.0,535.0,591.0,0.1218274111675127,True
int2float,7089,128,0.1,selector_family_diagnostics:out_deg,100.0,869.0,938.0,0.10660980810234541,True
int2float,7089,128,0.2,selector_family_diagnostics:out_deg,250.0,1151.0,1324.0,0.18882175226586104,True
int2float,7089,128,0.05,selector_family_diagnostics:inv_depth,535.0,535.0,591.0,0.9052453468697124,False
int2float,7089,128,0.1,selector_family_diagnostics:inv_depth,869.0,869.0,938.0,0.9264392324093816,False
int2float,7089,128,0.2,selector_family_diagnostics:inv_depth,1202.0,1151.0,1324.0,0.9078549848942599,False
int2float,7089,128,0.05,selector_family_diagnostics:cache_struct,195.0,535.0,591.0,0.3299492385786802,True
int2float,7089,128,0.1,selector_family_diagnostics:cache_struct,302.0,869.0,938.0,0.32196162046908317,True
int2float,7089,128,0.2,selector_family_diagnostics:cache_struct,711.0,1151.0,1324.0,0.5370090634441088,True
int2float,7089,128,0.05,selector_family_diagnostics:gnn_rank,250.0,535.0,591.0,0.4230118443316413,True
int2float,7089,128,0.1,selector_family_diagnostics:gnn_rank,422.0,869.0,938.0,0.44989339019189767,True
int2float,7089,128,0.2,selector_family_diagnostics:gnn_rank,625.0,1151.0,1324.0,0.47205438066465255,True
int2float,7089,128,0.05,selector_family_diagnostics:final_score,520.0,535.0,591.0,0.8798646362098139,True
int2float,7089,128,0.1,selector_family_diagnostics:final_score,872.0,869.0,938.0,0.929637526652452,False
int2float,7089,128,0.2,selector_family_diagnostics:final_score,1163.0,1151.0,1324.0,0.8783987915407855,False
int2float,7089,128,0.05,selector_family_diagnostics:final_rank,520.0,535.0,591.0,0.8798646362098139,True
int2float,7089,128,0.1,selector_family_diagnostics:final_rank,872.0,869.0,938.0,0.929637526652452,False
int2float,7089,128,0.2,selector_family_diagnostics:final_rank,1163.0,1151.0,1324.0,0.8783987915407855,False
int2float,7089,128,0.05,selector_family_diagnostics:index_mid,129.0,535.0,591.0,0.2182741116751269,True
int2float,7089,128,0.1,selector_family_diagnostics:index_mid,135.0,869.0,938.0,0.1439232409381663,True
int2float,7089,128,0.2,selector_family_diagnostics:index_mid,215.0,1151.0,1324.0,0.1623867069486405,True
int2float,7089,128,0.05,selector_family_diagnostics:idx_mid_cache,153.0,535.0,591.0,0.25888324873096447,True
int2float,7089,128,0.1,selector_family_diagnostics:idx_mid_cache,252.0,869.0,938.0,0.26865671641791045,True
int2float,7089,128,0.2,selector_family_diagnostics:idx_mid_cache,403.0,1151.0,1324.0,0.30438066465256797,True
int2float,7089,128,0.05,selector_family_diagnostics:dist_pr,525.0,535.0,591.0,0.8883248730964467,True
int2float,7089,128,0.1,selector_family_diagnostics:dist_pr,790.0,869.0,938.0,0.8422174840085288,True
int2float,7089,128,0.2,selector_family_diagnostics:dist_pr,1112.0,1151.0,1324.0,0.8398791540785498,True
int2float,7089,128,0.05,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,313.0,535.0,591.0,0.5296108291032149,True
int2float,7089,128,0.1,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,539.0,869.0,938.0,0.5746268656716418,True
int2float,7089,128,0.2,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,765.0,1151.0,1324.0,0.5777945619335347,True
int2float,7089,128,0.05,selector_family_diagnostics:union_dist_pr_topo_edge_pr,313.0,535.0,591.0,0.5296108291032149,True
int2float,7089,128,0.1,selector_family_diagnostics:union_dist_pr_topo_edge_pr,554.0,869.0,938.0,0.5906183368869936,True
int2float,7089,128,0.2,selector_family_diagnostics:union_dist_pr_topo_edge_pr,830.0,1151.0,1324.0,0.6268882175226587,True
int2float,7089,128,0.05,selector_family_diagnostics:wl1_role_index_edge_dist,535.0,535.0,591.0,0.9052453468697124,False
int2float,7089,128,0.1,selector_family_diagnostics:wl1_role_index_edge_dist,869.0,869.0,938.0,0.9264392324093816,False
int2float,7089,128,0.2,selector_family_diagnostics:wl1_role_index_edge_dist,1182.0,1151.0,1324.0,0.8927492447129909,False
int2float,7089,128,0.05,selector_family_diagnostics:wl3_common_dist,313.0,535.0,591.0,0.5296108291032149,True
int2float,7089,128,0.1,selector_family_diagnostics:wl3_common_dist,587.0,869.0,938.0,0.6257995735607675,True
